BMH_CL216,125.210.104.230（千兆）,,,,,,,,,,,,
BMH_CL217,125.210.104.231（千兆）,,,,,,,,,,,,
BMH_CL218,125.210.104.232（千兆）,,,,,,,,,,,,
BMH_CL120,125.210.104.42（千兆）,,,,,,,,,,,,
BMH_CL119 ,125.210.104.43（千兆）,,,,,,,,,,,,
BMH_CL212,125.210.104.157（千兆）,,,,,,,,,,,,
BMH_CL213,125.210.104.158（千兆）,,,,,,,,,,,,
BMH_CL214,125.210.104.159（千兆）,,,,,,,,,,,,
BMH_CL219,125.210.104.167（千兆）,,,,,,,,,,,,
BMH_CL220,125.210.104.187（千兆）,,,,,,,,,,,,
BMH_CL125,125.210.105.208（万兆）,,,,,,,,,,,,
BMH_CL225,125.210.105.209（万兆）,,,,,,,,,,,,
BMH_CL126,125.210.105.127（万兆）,,,,,,,,,,,,
BMH_CL127,125.210.105.211（万兆）,,,,,,,,,,,,
BMH_CL128,125.210.105.213（万兆）,,,,,,,,,,,,
BMH_CL129,125.210.105.214（万兆）,,,,,,,,,,,,
BMH_CL130,125.210.105.215（万兆）,,,,,,,,,,,,
BMH_CL131,125.210.105.216（万兆）,,,,,,,,,,,,
BMH_CL132,125.210.105.150（万兆）,,,,,,,,,,,,
BMH_CL226,125.210.105.128（万兆）,,,,,,,,,,,,
BMH_CL227,125.210.105.212（万兆）,,,,,,,,,,,,
BMH_CL228,125.210.105.217（万兆）,,,,,,,,,,,,
BMH_CL229,125.210.105.218（万兆）,,,,,,,,,,,,
BMH_CL230,125.210.105.219（万兆）,,,,,,,,,,,,
BMH_CL231,125.210.105.220（万兆）,,,,,,,,,,,,
BMH_CL232,125.210.105.151（万兆）,,,,,,,,,,,,
bck-11,125.210.105.221（备机）,,,,,,,,,,,,
bck-12,125.210.105.222（备机）,,,,,,,,,,,,
BMH_DB01,125.210.104.34（千兆）,125.210.104.45,,,,,,,,,,,
BMH_DB02,125.210.104.35（千兆）,125.210.104.45,,,,,,,,,,,
BMH_GL01,125.210.104.32,125.210.104.44,,,,,,,,,,,
BMH_GL02,125.210.104.33（千兆）,125.210.104.44,,,,,,,,,,,
BMH_MSU101,125.210.105.35（万兆）,,,,,,,,,,,,
BMH_MSU102,125.210.105.36（万兆）,,,,,,,,,,,,
BMH_MSU103,125.210.105.37（万兆）,,,,,,,,,,,,
BMH_MSU104,125.210.105.91（万兆）,,,,,,,,,,,,
BMH_MSU105,125.210.105.92（万兆）,,,,,,,,,,,,
BMH_MSU106,125.210.105.93（万兆）,,,,,,,,,,,,
BMH_MSU107,125.210.105.77（万兆）,,,,,,,,,,,,
BMH_MSU108,125.210.105.78（万兆）,,,,,,,,,,,,
HZZX-BMH-RL-01,125.210.105.104,,,,,,,,,,,,
HZZX-BMH-RL-02,125.210.105.129,,,,,,,,,,,,
HZZX-BMH-RL-03,125.210.105.130,,,,,,,,,,,,
HZZX-BMH-RL-04,125.210.105.158,,,,,,,,,,,,
HZZX-BMH-RL-05,125.210.105.166,,,,,,,,,,,,
HZZX-BMH-RL-06,125.210.105.169,,,,,,,,,,,,
HZZX-BMH-RL-07,125.210.105.223,,,,,,,,,,,,
HZZX-BMH-RL-08,125.210.105.224,,,,,,,,,,,,
HZZX-BMH-RL-09,125.210.105.67,,,,,,,,,,,,
HZZX-BMH-RL-10,125.210.105.88,,,,,,,,,,,,
HZZX-BMH-RL-11,125.210.105.174,,,,,,,,,,,,
HZZX-BMH-RL-12,125.210.105.185,,,,,,,,,,,,
HZZX-BMH-CS-01,125.210.105.183,,,,,,,,,,,,
HZZX-BMH-CS-02,125.210.105.184,,,,,,,,,,,,
HZZX-BMH-CS-03,125.210.105.195,,,,,,,,,,,,
HZZX-SD-CS-01,125.210.150.57,,,,,,,,,,,,
HZZX-SD-CS-02,125.210.150.58,,,,,,,,,,,,
HZZX-SD-CS-03,125.210.150.59,,,,,,,,,,,,
HZZX-BMH-CDMS-01,172.20.33.2,172.20.33.251 125.210.137.225 172.20.33.250 125.210.137.186,,,,,,,,,,,
HZZX-BMH-CDMS-02,172.20.33.3,172.20.33.251 125.210.137.225 172.20.33.250 125.210.137.186,,,,,,,,,,,
HZZX-BMH-SLB-01,172.20.33.10,172.20.33.249 125.210.138.17 172.20.33.248 125.210.138.167 172.20.33.244 125.210.138.139 172.20.33.246 125.210.138.172 172.20.33.247 125.210.138.141,,,,,,,,,,,
HZZX-BMH-SLB-02,172.20.33.11,172.20.33.249 125.210.138.17 172.20.33.248 125.210.138.167 172.20.33.244 125.210.138.139 172.20.33.246 125.210.138.172 172.20.33.247 125.210.138.141,,,,,,,,,,,
HZBY-BMH-SLB-01,172.20.33.6,172.20.33.245 125.210.138.22 172.20.33.252 125.210.138.14,,,,,,,,,,,
HZBY-BMH-SLB-02,172.20.33.7,172.20.33.245 125.210.138.22 172.20.33.252 125.210.138.14,,,,,,,,,,,
HZBY-BMH-BTS-01,172.20.33.34,172.20.33.244 125.210.138.139,,,,,,,,,,,
HZBY-BMH-BTS-01,172.20.33.35,172.20.33.244 125.210.138.139,,,,,,,,,,,
HZZX-SD-SLB-01,172.20.33.28,172.20.33.242 125.210.136.136 172.20.33.243 125.210.136.19,,,,,,,,,,,
HZZX-SD-SLB-02,172.20.33.29,172.20.33.242 125.210.136.136 172.20.33.243 125.210.136.19,,,,,,,,,,,
HZBY-BMH-MSS-01,125.210.105.187,,,,,,,,,,,,
HZBY-BMH-MSS-02,125.210.105.188,,,,,,,,,,,,
HZBY-BMH-MSS-03,125.210.105.189,,,,,,,,,,,,
HZBY-BMH-MSS-04,125.210.105.190,,,,,,,,,,,,
HZBY-BMH-MSS-05,125.210.105.191,,,,,,,,,,,,
HZBY-BMH-MSS-06,125.210.105.192,,,,,,,,,,,,
HZBY-BMH-MSS-07,125.210.105.193,,,,,,,,,,,,
HZBY-BMH-MSS-08,125.210.105.194,,,,,,,,,,,,
HZBY-FD-MSS-01,125.210.82.143,SLB:125.210.82.152:8060,,,,,,,,,,,
HZBY-FD-MSS-02,125.210.82.144,SLB:125.210.82.152:8060,,,,,,,,,,,
HZBY-FD-MSS-03,125.210.82.145,,,,,,,,,,,,
HZBY-FD-MSS-04,125.210.82.146,,,,,,,,,,,,
HZBY-FD-MSS-05,125.210.82.147,,,,,,,,,,,,
HZBY-FD-MSS-06,125.210.82.148,,,,,,,,,,,,
HZBY-FD-MSS-07,125.210.82.149,,,,,,,,,,,,
HZBY-FD-MSS-08,125.210.82.150,,,,,,,,,,,,
HZBY-FD-MSS-09,125.210.82.151,,,,,,,,,,,,
HZBY-BMH-SUMA-GSLB-01,172.20.33.38,172.20.33.241 125.210.49.35 125.210.136.156,,,,,,,,,,,
HZBY-BMH-SUMA-GSLB-02,172.20.33.39,172.20.33.241 125.210.49.35 125.210.136.156,,,,,,,,,,,
HZBY-BMH-SUMA-GSLB-03,172.20.33.40,172.20.33.240 125.210.49.90 125.210.137.37,,,,,,,,,,,
HZBY-BMH-SUMA-GSLB-04,172.20.33.41,172.20.33.240 125.210.49.90 125.210.137.37,,,,,,,,,,,
HZBY-BMH-SUMA-MSS-01,125.210.105.163,125.210.105.250,,,,,,,,,,,
HZBY-BMH-SUMA-MSS-02,125.210.105.164,125.210.105.250,,,,,,,,,,,
HZBY-BMH-SUMA-MSS-03,125.210.105.247,,,,,,,,,,,,
HZBY-BMH-SUMA-MSS-04,125.210.105.248,,,,,,,,,,,,
HZBY-FD-SUMA-MSS-01,125.210.82.123,125.210.82.153,,,,,,,,,,,
HZBY-FD-SUMA-MSS-02,125.210.82.124,125.210.82.153,,,,,,,,,,,
HZBY-FD-SUMA-MSS-03,125.210.82.125,,,,,,,,,,,,
HZBY-FD-SUMA-MSS-04,125.210.82.142,,,,,,,,,,,,
梧桐树-A区-远程服务-service-01,10.255.241.230,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-远程服务-service-02,10.255.241.231,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-远程服务-service-03,10.255.241.232,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-远程服务-component-01 ,10.255.241.233,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-远程服务-component-02,10.255.241.234,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-远程服务-component-03,10.255.241.235,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-API-三方回调-01 ,10.255.241.236,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-API-三方回调-02,10.255.241.237,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-API-三方回调-03,10.255.241.238,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-WEB应用-管理平台 (vpn访问),10.255.241.239,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-WEB应用-开发者平台（vpn访问）,,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-WEB应用-H5应用-01,10.255.241.240,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-WEB应用-H5应用-02,10.255.241.241,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-杭网-API-01,10.255.241.242,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-杭网-API-02,10.255.241.243,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-杭网-API-03,10.255.241.244,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-2B公共-API-01,10.255.241.245,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-2B公共-API-02,10.255.241.246,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-2B公共-API-03,10.255.241.247,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-省网-管理平台,10.255.241.248,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-省网-API-01,10.255.241.249,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-省网-API-02,10.255.241.250,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-A区-省网-API-03,10.255.241.251,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-远程服务-service-01,10.255.243.1,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-远程服务-service-02,10.255.243.2,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-远程服务-service-03,10.255.243.3,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-远程服务-component-01 ,10.255.243.4,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-远程服务-component-02,10.255.243.5,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-远程服务-component-03,10.255.243.6,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-API-三方回调-01,10.255.243.7,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-API-三方回调-02,10.255.243.8,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-API-三方回调-03,10.255.243.9,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-WEB应用-管理平台 (vpn访问),10.255.243.10,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-WEB应用-开发者平台（vpn访问）,,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-WEB应用-H5应用-01,10.255.243.11,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-WEB应用-H5应用-02,10.255.243.12,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-杭网-API-01 ,10.255.243.13,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-杭网-API-02,10.255.243.14,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-杭网-API-03,10.255.243.15,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-2B公共-API-01,10.255.243.16,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-2B公共-API-02,10.255.243.17,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-2B公共-API-03,10.255.243.18,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-省网-管理平台,10.255.243.19,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-省网-API-01,10.255.243.20,"
47.96.175.119 47.96.30.145",,,,,,,,,,,
梧桐树-B区-省网-API-02,10.255.243.251,47.96.175.119 47.96.30.145,,,,,,,,,,,
梧桐树-B区-省网-API-03,10.255.243.252,47.96.175.119 47.96.30.145,,,,,,,,,,,
远程服务-component-01,172.21.10.55,47.96.175.119 47.96.30.145,,,,,,,,,,,
远程服务-component-02,172.21.10.56,47.96.175.119 47.96.30.145,,,,,,,,,,,
远程服务-component-03,172.21.10.57,47.96.175.119 47.96.30.145,,,,,,,,,,,
接口服务-01,172.21.10.58,47.96.175.119 47.96.30.145,,,,,,,,,,,
接口服务-02,172.21.10.59,47.96.175.119 47.96.30.145,,,,,,,,,,,
接口服务-03,172.21.10.60,47.96.175.119 47.96.30.145,,,,,,,,,,,
emr-worker-1,10.255.241.2,47.96.175.119 47.96.30.145,,,,,,,,,,,
emr-worker-2,10.255.241.3,47.96.175.119 47.96.30.145,,,,,,,,,,,
emr-worker-3,10.255.241.4,47.96.175.119 47.96.30.145,,,,,,,,,,,
emr-worker-1,10.255.243.23,47.96.175.119 47.96.30.145,,,,,,,,,,,
emr-worker-2,10.255.243.24,47.96.175.119 47.96.30.145,,,,,,,,,,,
emr-worker-3,10.255.243.25,47.96.175.119 47.96.30.145,,,,,,,,,,,
智能家居-登录服务器+长链接服务-01,10.255.243.104,,,,,,,,,,,,
智能家居-登录服务器+长链接服务-02,10.255.243.105,,,,,,,,,,,,
智能家居-登录服务器+长链接服务-03,10.255.243.106,,,,,,,,,,,,
智能家居-登录服务器+长链接服务-04,10.255.241.157,,,,,,,,,,,,
智能家居-文件服务+三方开发者平台+H5服务-01,10.255.243.110,,,,,,,,,,,,
智能家居-文件服务+三方开发者平台+H5服务-02,10.255.243.111,,,,,,,,,,,,
智能家居-AppServer-01（内网）,10.255.243.193,10.255.243.196,,,,,,,,,,,
智能家居-AppServer-02（内网）,10.255.243.194,10.255.243.196,,,,,,,,,,,
智能家居-AppServer-03（内网）,10.255.243.195,10.255.243.196,,,,,,,,,,,
智能家居-Appserver-华数宽带网-01,10.255.241.164,47.111.73.247,,,,,,,,,,,
智能家居-Appserver-华数宽带网-02,10.255.241.165,47.111.73.247,,,,,,,,,,,
智能家居-Appserver-华数宽带网-03,10.255.241.166,47.111.73.247,,,,,,,,,,,
智能家居-智慧养老-H1,10.255.241.186(nginx.应用),121.40.129.127,,,,,,,,,,,
智能家居-智慧养老-H2,10.255.241.187（应用）,121.40.129.127,,,,,,,,,,,
智能家居-智慧养老-G1,10.255.243.249(nginx.应用),121.40.129.127,,,,,,,,,,,
智能家居-智慧养老-G2,10.255.243.250（应用）,121.40.129.127,,,,,,,,,,,
Aliyun-SmartHome-zhyl-Openresty-01,10.255.241.202,120.55.97.38,,,,,,,,,,,
Aliyun-SmartHome-zhyl-Openresty-02,10.255.241.203,120.55.97.38,,,,,,,,,,,
Aliyun-SmartHome-zhyl-EMQ-01,10.255.241.204,,,,,,,,,,,,
Aliyun-SmartHome-zhyl-EMQ-02,10.255.241.205,,,,,,,,,,,,
Aliyun-SmartHome-zhyl-EMQ-03,10.255.241.206,,,,,,,,,,,,
ZNJJ-KK-API-G01,10.255.243.28,,,,,,,,,,,,
ZNJJ-KK-MANAGER-G01,10.255.243.29,,,,,,,,,,,,
ZNJJ-KK-MANAGER-H02,10.255.243.35,,,,,,,,,,,,
ZNJJ-TYJD-MANAGER-H01,10.255.241.25,47.96.94.25,,,,,,,,,,,
ZNJJ-TYJD-MANAGER-G02,10.255.243.26,47.96.94.25,,,,,,,,,,,
ZNJJ-TYJD-API-H01,10.255.241.26,47.99.109.245,,,,,,,,,,,
ZNJJ-TYJD-API-G02,10.255.243.27,47.99.109.245,,,,,,,,,,,
白马湖-EMQ-01,172.20.32.2,125.210.138.232,,,,,,,,,,,
白马湖-EMQ-02,172.20.32.3,125.210.138.232,,,,,,,,,,,
白马湖-EMQ-03,172.20.32.9,125.210.138.232,,,,,,,,,,,
EMQ-ACL-service-01,172.20.32.10,125.210.137.253,,,,,,,,,,,
EMQ-ACL-service-02,172.20.32.11,125.210.137.253,,,,,,,,,,,
EMQ-ACL-service-03,172.20.32.12,125.210.137.253,,,,,,,,,,,
EMQ-ACL-admin-01,172.20.32.13,125.210.138.233,,,,,,,,,,,
EMQ-ACL-admin-02,172.20.32.14,125.210.138.233,,,,,,,,,,,
EMQ-TVCS-01,172.20.32.15,125.210.138.16,,,,,,,,,,,
EMQ-TVCS-02,172.20.32.16,125.210.138.194,,,,,,,,,,,
EMQ-AliMQTT-ACL-01,10.255.243.33,120.55.52.66,,,,,,,,,,,
EMQ-AliMQTT-ACL-02,10.255.243.34,120.55.52.66,,,,,,,,,,,
梧桐树-路由器-跳板机-01,172.20.25.8,125.210.48.196,,,,,,,,,,,
梧桐树-路由器-跳板机-02,172.20.25.4,125.210.48.196,,,,,,,,,,,
梧桐树-A区-EMQ-01,10.255.241.13,116.62.18.244,,,,,,,,,,,
梧桐树-A区-EMQ-02,10.255.241.31,116.62.18.244,,,,,,,,,,,
梧桐树-B区-EMQ-01,10.255.243.30,120.55.61.160,,,,,,,,,,,
梧桐树-B区-EMQ-02,10.255.243.31,120.55.61.160,,,,,,,,,,,
H区-Apisix-01,10.255.241.33,121.199.13.218 10.255.240.224,,,,,,,,,,,
H区-Apisix-02,10.255.241.90,121.199.13.218 10.255.240.224,,,,,,,,,,,
G区-Apisix-03,10.255.243.49,121.199.13.218 10.255.240.224,,,,,,,,,,,
G区-Apisix-04,10.255.243.50,121.199.13.218 10.255.240.224,,,,,,,,,,,
H区-CMP-UI-01,10.255.241.92,,,,,,,,,,,,
G区-CMP-UI-02,10.255.243.52,,,,,,,,,,,,
H区-CMP-api+admin-01,10.255.241.91,,,,,,,,,,,,
G区-CMP-api+admin-02,10.255.243.51,,,,,,,,,,,,
SH-OTT-IPS-01,172.20.0.11,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-02,172.20.0.12,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-03,172.20.0.13,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-04,172.20.0.14,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-05,172.20.0.15,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-06,172.20.0.16,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-27,172.20.0.73,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-28,172.20.0.74,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-29,172.20.0.75,117.144.248.76,,,,,,,,,,,
SH-OTT-IPS-30,172.20.0.76,117.144.248.76,,,,,,,,,,,
SH-OTT-PIC-01,172.20.0.17,117.144.248.76,,,,,,,,,,,
SH-OTT-PIC-04,172.20.0.51,117.144.248.76,,,,,,,,,,,
SH-OTT-PIC-06,172.20.0.52,117.144.248.76,,,,,,,,,,,
NXYD-OTT-IPS02,10.9.149.195,218.203.146.189,,,,,,,,,,,
NXYD-OTT-IPS03,10.9.149.196,218.203.146.189,,,,,,,,,,,
NXYD-OTT-IPS04,10.9.149.197,218.203.146.189,,,,,,,,,,,
NXYD-OTT-IPS05,10.9.149.198,218.203.146.189,,,,,,,,,,,
NXYD-OTT-IPS06,10.9.149.200,218.203.146.189,,,,,,,,,,,
NXYD-OTT-IPS07,10.9.149.201,218.203.146.189,,,,,,,,,,,
NXYD-OTT-PIC04,10.9.149.210,218.203.146.190,,,,,,,,,,,
NXYD-OTT-PIC05,10.9.149.199,218.203.146.190,,,,,,,,,,,
wasu-IPS-01,10.9.151.12,183.201.238.18,,,,,,,,,,,
wasu-IPS-02,10.9.151.13,183.201.238.18,,,,,,,,,,,
wasu-IPS-04,10.9.151.15,183.201.238.18,,,,,,,,,,,
wasu-IPS-05,10.9.151.16,183.201.238.18,,,,,,,,,,,
wasu-PIC-01,10.9.151.2,183.201.238.20,,,,,,,,,,,
wasu-PIC-02,10.9.151.3,183.201.238.20,,,,,,,,,,,
SH-WGQ-OTT-IPS34,10.9.149.45,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS35,10.9.149.46,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS36,10.9.149.47,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS44,10.9.149.55,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS45,10.9.149.56,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS46,10.9.149.58,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS47,10.9.149.59,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS56,10.9.149.68,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS57,10.9.149.69,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS58,10.9.149.70,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS59,10.9.149.71,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-IPS60,10.9.149.72,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-PIC01,10.9.149.2,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-PIC02,10.9.149.3,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-PIC03,10.9.149.4,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-PIC04,10.9.149.5,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-PIC05,10.9.149.6,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-PIC06,10.9.149.7,120.253.243.123,,,,,,,,,,,
SH-WGQ-OTT-PIC07,10.9.149.8,120.253.243.123,,,,,,,,,,,
SHYDCLPS,172.20.0.21,,,,,,,,,,,,
SH-OTT-DTA-01,172.20.0.97,,,,,,,,,,,,
SH-OTT-IPS-14,172.20.0.57,,,,,,,,,,,,
听云-server-01,172.20.0.99,,,,,,,,,,,,
听云-server-02,172.20.0.100,,,,,,,,,,,,
听云-server-03,172.20.0.101,,,,,,,,,,,,
听云-server-04,172.20.0.102,,,,,,,,,,,,
hdyss-manager,125.210.121.189,,,,,,,,,,,,
hdyss-baidu ,125.210.121.196,,,,,,,,,,,,
hdyss-OL-01,125.210.121.186,125.210.113.42,,,,,,,,,,,
hdyss-OL-02,125.210.121.187,125.210.113.42,,,,,,,,,,,
hdyss-OL-03,125.210.121.188,125.210.113.42,,,,,,,,,,,
sw-hdyss-OL01,125.210.166.176,125.210.130.34,,,,,,,,,,,
sw-hdyss-OL02,125.210.166.177,125.210.130.34,,,,,,,,,,,
sw-hdyss-OL03,125.210.166.178,125.210.130.34,,,,,,,,,,,
hdyss-OL-yj-01,125.210.145.46,125.210.158.138,,,,,,,,,,,
hdyss-OL-yj-02,125.210.145.47,125.210.158.138,,,,,,,,,,,
hdyss-reids,125.210.145.48,,,,,,,,,,,,
hdyss-reids,125.210.145.49,,,,,,,,,,,,
hdyss-reids,125.210.145.50,,,,,,,,,,,,
yayun-hdyss-OL-1,125.210.166.109,125.210.130.68,,,,,,,,,,,
yayun-hdyss-OL-2,125.210.166.110,125.210.130.68,,,,,,,,,,,
yayun-hdyss-OL-3,125.210.166.111,125.210.130.68,,,,,,,,,,,
亚运村-应急-互动云搜索OL01,125.210.145.20,125.210.158.155,,,,,,,,,,,
亚运村-应急-互动云搜索OL02,125.210.145.21,125.210.158.155,,,,,,,,,,,
亚运村-应急-互动云搜索OL03,125.210.145.22,125.210.158.155,,,,,,,,,,,
baidu-squid-01,172.20.11.2,125.210.136.57 125.210.136.180,,,,,,,,,,,
baidu-squid-02,172.20.11.3,125.210.136.57 125.210.136.180,,,,,,,,,,,
baidu-squid-03,172.20.11.4,125.210.136.57 125.210.136.180,,,,,,,,,,,
baidu-squid-04,172.20.11.5,125.210.136.57 125.210.136.180,,,,,,,,,,,
baidu-squid-05,172.20.11.6,125.210.136.57 125.210.136.180,,,,,,,,,,,
baidu-squid-06,172.20.11.7,125.210.136.57 125.210.136.180,,,,,,,,,,,
smarthotel-baidu-01,172.20.13.2,172.20.13.253,,,,,,,,,,,
smarthotel-baidu-02,172.20.13.5,172.20.13.253,,,,,,,,,,,
smarthotel-baidu-03,172.20.13.6,172.20.13.253,,,,,,,,,,,
新百度代理,172.20.13.6,125.210.137.82,,,,,,,,,,,
新百度代理,172.20.13.9,125.210.137.82,,,,,,,,,,,
新百度代理,172.20.13.10,125.210.137.82,,,,,,,,,,,
新百度代理,172.20.13.11,125.210.137.82,,,,,,,,,,,
新百度代理,172.20.13.12,125.210.137.82,,,,,,,,,,,
新百度代理,172.20.13.13,125.210.137.82,,,,,,,,,,,
日志埋点-OL-01,125.210.126.180,125.210.122.172,,,,,,,,,,,
日志埋点-OL-02,125.210.126.181,125.210.122.172,,,,,,,,,,,
日志埋点-OL-03,125.210.126.182,125.210.122.172,,,,,,,,,,,
日志埋点-OL-04,125.210.126.183,125.210.122.172,,,,,,,,,,,
日志埋点-GW-OL-01,125.210.121.75,125.210.122.173,,,,,,,,,,,
日志埋点-GW-OL-02,125.210.121.76,125.210.122.173,,,,,,,,,,,
消息管理-OL-01,125.210.161.15,125.210.113.28,,,,,,,,,,,
消息管理-OL-02,125.210.161.16,125.210.113.28,,,,,,,,,,,
消息管理-OL-03,125.210.161.17,125.210.113.28,,,,,,,,,,,
消息管理-manager,125.210.127.224,,,,,,,,,,,,
mms-nginx-01,125.210.160.102, 125.210.113.150,,,,,,,,,,,
mms-nginx-02,125.210.160.103, 125.210.113.150,,,,,,,,,,,
数据采集-OL-01,10.255.243.131,125.210.113.75,,,,,,,,,,,
数据采集-OL-02,10.255.243.132,125.210.113.75,,,,,,,,,,,
Aliyun-iLog-OL-01,125.210.164.34,47.99.190.223,,,,,,,,,,,
Aliyun-iLog-OL-01,125.210.164.35,47.99.190.223,,,,,,,,,,,
iLive_Manager_02,125.210.116.77,125.210.116.80,,,,,,,,,,,
iLive_Manager_01 （主）,125.210.116.78,125.210.116.80,,,,,,,,,,,
2.0拓展H264时移MRU_direct,125.210.124.175,125.210.122.97,,,,,,,,,,,
2.0拓展H264时移MRU_direct,125.210.124.176,125.210.122.97,,,,,,,,,,,
2.0拓展H264时移MRU（主）,125.210.116.144,125.210.116.99,,,,,,,,,,,
2.0拓展H264时移MRU(备用）,125.210.116.145,125.210.116.99,,,,,,,,,,,
2.0拓展H264时移MRU_direct,125.210.124.177,125.210.122.98,,,,,,,,,,,
2.0拓展H264时移MRU_direct,125.210.124.178,125.210.122.98,,,,,,,,,,,
2.0拓展H264时移MRU（主）,125.210.116.146,125.210.116.146,,,,,,,,,,,
2.0拓展H264时移MRU(备用）,125.210.116.147,125.210.116.146,,,,,,,,,,,
HZ_ILIVE_SENDER_01,125.210.116.122,,,,,,,,,,,,
HZ_ILIVE_SENDER_02,125.210.116.123,,,,,,,,,,,,
HZ_ILIVE_SENDER_03,125.210.116.124,,,,,,,,,,,,
HZ_ILIVE_SENDER_04,125.210.116.125,,,,,,,,,,,,
HSZX_HD2.5M_ILIVE_SENDER01,125.210.116.126,,,,,,,,,,,,
HSZX_HD2.5M_ILIVE_SENDER02,125.210.116.127,,,,,,,,,,,,
HSZX_HD8M_ILIVE_SENDER01,125.210.116.128,,,,,,,,,,,,
HSZX_HD8M_ILIVE_SENDER02,125.210.116.129,,,,,,,,,,,,
Wuhu_ILIVE_SENDER01,10.255.24.48,,,,,,,,,,,,
Wuhu_ILIVE_SENDER02,10.255.24.49,,,,,,,,,,,,
